t_s,i_A,i_ref_A,active
0.006224,15.079989,15.000000,1.000000
0.006226,15.061554,15.000000,1.000000
0.006228,15.043156,15.000000,1.000000
0.006230,15.024793,15.000000,1.000000
0.006232,15.006467,15.000000,1.000000
0.006234,14.988176,15.000000,1.000000
0.006236,14.969922,15.000000,1.000000
0.006238,14.951703,15.000000,1.000000
0.006240,14.933521,15.000000,1.000000
0.006242,14.915374,15.000000,1.000000
0.006244,14.897263,15.000000,1.000000
0.006246,14.879188,15.000000,1.000000
0.006248,14.861149,15.000000,1.000000
0.006250,14.843145,15.000000,1.000000
0.006252,14.825177,15.000000,1.000000
0.006254,14.807244,15.000000,1.000000
0.006256,14.789347,15.000000,1.000000
0.006258,14.771486,15.000000,1.000000
0.006260,14.753660,15.000000,1.000000
0.006262,14.735869,15.000000,1.000000
0.006264,14.718114,15.000000,1.000000
0.006266,14.700394,15.000000,1.000000
0.006268,14.682710,15.000000,1.000000
0.006270,14.665060,15.000000,1.000000
0.006272,14.647446,15.000000,1.000000
0.006274,14.629867,15.000000,1.000000
0.006276,14.612323,15.000000,1.000000
0.006278,14.594814,15.000000,1.000000
0.006280,14.577340,15.000000,1.000000
0.006282,14.559901,15.000000,1.000000
0.006284,14.542497,15.000000,1.000000
0.006286,14.525127,15.000000,1.000000
0.006288,14.507793,15.000000,1.000000
0.006290,14.490493,15.000000,1.000000
0.006292,14.473228,15.000000,1.000000
0.006294,14.455997,15.000000,1.000000
0.006296,14.438802,15.000000,1.000000
0.006298,14.421640,15.000000,1.000000
0.006300,14.446984,15.000000,1.000000
0.006302,14.472334,15.000000,1.000000
0.006304,14.497691,15.000000,1.000000
0.006306,14.523054,15.000000,1.000000
0.006308,14.548425,15.000000,1.000000
0.006310,14.573802,15.000000,1.000000
0.006312,14.599186,15.000000,1.000000
0.006314,14.624577,15.000000,1.000000
0.006316,14.649975,15.000000,1.000000
0.006318,14.675380,15.000000,1.000000
0.006320,14.700792,15.000000,1.000000
0.006322,14.726212,15.000000,1.000000
0.006324,14.751638,15.000000,1.000000
0.006326,14.777073,15.000000,1.000000
0.006328,14.802514,15.000000,1.000000
0.006330,14.827963,15.000000,1.000000
0.006332,14.853420,15.000000,1.000000
0.006334,14.878884,15.000000,1.000000
0.006336,14.904355,15.000000,1.000000
0.006338,14.929835,15.000000,1.000000
0.006340,14.955322,15.000000,1.000000
0.006342,14.980817,15.000000,1.000000
0.006344,15.006320,15.000000,1.000000
0.006346,15.031831,15.000000,1.000000
0.006348,15.057351,15.000000,1.000000
0.006350,15.082878,15.000000,1.000000
0.006352,15.108413,15.000000,1.000000
0.006354,15.133957,15.000000,1.000000
0.006356,15.159509,15.000000,1.000000
0.006358,15.185069,15.000000,1.000000
0.006360,15.210638,15.000000,1.000000
0.006362,15.236215,15.000000,1.000000
0.006364,15.261800,15.000000,1.000000
0.006366,15.287395,15.000000,1.000000
0.006368,15.312998,15.000000,1.000000
0.006370,15.338610,15.000000,1.000000
0.006372,15.364230,15.000000,1.000000
0.006374,15.389860,15.000000,1.000000
0.006376,15.415498,15.000000,1.000000
0.006378,15.441146,15.000000,1.000000
0.006380,15.466803,15.000000,1.000000
0.006382,15.492468,15.000000,1.000000
0.006384,15.518143,15.000000,1.000000
0.006386,15.543828,15.000000,1.000000
0.006388,15.569521,15.000000,1.000000
0.006390,15.595224,15.000000,1.000000
0.006392,15.620937,15.000000,1.000000
0.006394,15.646659,15.000000,1.000000
0.006396,15.672391,15.000000,1.000000
0.006398,15.698132,15.000000,1.000000
0.006400,15.679671,15.000000,1.000000
0.006402,15.661248,15.000000,1.000000
0.006404,15.642863,15.000000,1.000000
0.006406,15.624515,15.000000,1.000000
0.006408,15.606205,15.000000,1.000000
0.006410,15.587932,15.000000,1.000000
0.006412,15.569697,15.000000,1.000000
0.006414,15.551499,15.000000,1.000000
0.006416,15.533338,15.000000,1.000000
0.006418,15.515215,15.000000,1.000000
0.006420,15.497129,15.000000,1.000000
0.006422,15.479080,15.000000,1.000000
0.006424,15.461069,15.000000,1.000000
0.006426,15.443094,15.000000,1.000000
0.006428,15.425156,15.000000,1.000000
0.006430,15.407256,15.000000,1.000000
0.006432,15.389392,15.000000,1.000000
0.006434,15.371565,15.000000,1.000000
0.006436,15.353775,15.000000,1.000000
0.006438,15.336021,15.000000,1.000000
0.006440,15.318305,15.000000,1.000000
0.006442,15.300625,15.000000,1.000000
0.006444,15.282981,15.000000,1.000000
0.006446,15.265374,15.000000,1.000000
0.006448,15.247803,15.000000,1.000000
0.006450,15.230269,15.000000,1.000000
0.006452,15.212771,15.000000,1.000000
0.006454,15.195310,15.000000,1.000000
0.006456,15.177884,15.000000,1.000000
0.006458,15.160495,15.000000,1.000000
0.006460,15.143142,15.000000,1.000000
0.006462,15.125825,15.000000,1.000000
0.006464,15.108544,15.000000,1.000000
0.006466,15.091298,15.000000,1.000000
0.006468,15.074089,15.000000,1.000000
0.006470,15.056916,15.000000,1.000000
0.006472,15.039778,15.000000,1.000000
0.006474,15.022676,15.000000,1.000000
0.006476,15.005610,15.000000,1.000000
0.006478,14.988579,15.000000,1.000000
0.006480,14.971583,15.000000,1.000000
0.006482,14.954624,15.000000,1.000000
0.006484,14.937699,15.000000,1.000000
0.006486,14.920810,15.000000,1.000000
0.006488,14.903956,15.000000,1.000000
0.006490,14.887138,15.000000,1.000000
0.006492,14.870354,15.000000,1.000000
0.006494,14.853606,15.000000,1.000000
0.006496,14.836893,15.000000,1.000000
0.006498,14.820214,15.000000,1.000000
0.006500,14.803571,15.000000,1.000000
0.006502,14.786962,15.000000,1.000000
0.006504,14.770389,15.000000,1.000000
0.006506,14.753850,15.000000,1.000000
0.006508,14.737346,15.000000,1.000000
0.006510,14.720876,15.000000,1.000000
0.006512,14.704441,15.000000,1.000000
0.006514,14.688040,15.000000,1.000000
0.006516,14.671674,15.000000,1.000000
0.006518,14.655343,15.000000,1.000000
0.006520,14.639045,15.000000,1.000000
0.006522,14.622782,15.000000,1.000000
0.006524,14.606554,15.000000,1.000000
0.006526,14.590359,15.000000,1.000000
0.006528,14.574198,15.000000,1.000000
0.006530,14.558072,15.000000,1.000000
0.006532,14.541979,15.000000,1.000000
0.006534,14.525921,15.000000,1.000000
0.006536,14.509896,15.000000,1.000000
0.006538,14.493905,15.000000,1.000000
0.006540,14.477948,15.000000,1.000000
0.006542,14.462024,15.000000,1.000000
0.006544,14.446134,15.000000,1.000000
0.006546,14.430278,15.000000,1.000000
0.006548,14.414455,15.000000,1.000000
0.006550,14.398665,15.000000,1.000000
0.006552,14.382909,15.000000,1.000000
0.006554,14.367186,15.000000,1.000000
0.006556,14.351497,15.000000,1.000000
0.006558,14.335840,15.000000,1.000000
0.006560,14.320217,15.000000,1.000000
0.006562,14.304627,15.000000,1.000000
0.006564,14.289070,15.000000,1.000000
0.006566,14.273546,15.000000,1.000000
0.006568,14.258054,15.000000,1.000000
0.006570,14.242596,15.000000,1.000000
0.006572,14.227170,15.000000,1.000000
0.006574,14.211777,15.000000,1.000000
0.006576,14.196417,15.000000,1.000000
0.006578,14.181089,15.000000,1.000000
0.006580,14.165794,15.000000,1.000000
0.006582,14.150531,15.000000,1.000000
0.006584,14.135301,15.000000,1.000000
0.006586,14.120103,15.000000,1.000000
0.006588,14.104937,15.000000,1.000000
0.006590,14.089804,15.000000,1.000000
0.006592,14.074702,15.000000,1.000000
0.006594,14.059633,15.000000,1.000000
0.006596,14.044596,15.000000,1.000000
0.006598,14.029591,15.000000,1.000000
0.006600,14.053206,15.000000,1.000000
0.006602,14.076833,15.000000,1.000000
0.006604,14.100472,15.000000,1.000000
0.006606,14.124124,15.000000,1.000000
0.006608,14.147788,15.000000,1.000000
0.006610,14.171465,15.000000,1.000000
0.006612,14.195154,15.000000,1.000000
0.006614,14.218856,15.000000,1.000000
0.006616,14.242571,15.000000,1.000000
0.006618,14.266298,15.000000,1.000000
0.006620,14.290039,15.000000,1.000000
0.006622,14.313792,15.000000,1.000000
0.006624,14.337558,15.000000,1.000000
0.006626,14.361337,15.000000,1.000000
0.006628,14.385130,15.000000,1.000000
0.006630,14.408935,15.000000,1.000000
0.006632,14.432754,15.000000,1.000000
0.006634,14.456587,15.000000,1.000000
0.006636,14.480432,15.000000,1.000000
0.006638,14.504291,15.000000,1.000000
0.006640,14.528164,15.000000,1.000000
0.006642,14.552051,15.000000,1.000000
0.006644,14.575951,15.000000,1.000000
0.006646,14.599865,15.000000,1.000000
0.006648,14.623792,15.000000,1.000000
0.006650,14.647734,15.000000,1.000000
0.006652,14.671690,15.000000,1.000000
0.006654,14.695660,15.000000,1.000000
0.006656,14.719644,15.000000,1.000000
0.006658,14.743642,15.000000,1.000000
0.006660,14.767655,15.000000,1.000000
0.006662,14.791681,15.000000,1.000000
0.006664,14.815723,15.000000,1.000000
0.006666,14.839779,15.000000,1.000000
0.006668,14.863849,15.000000,1.000000
0.006670,14.887934,15.000000,1.000000
0.006672,14.912034,15.000000,1.000000
0.006674,14.936149,15.000000,1.000000
0.006676,14.960279,15.000000,1.000000
0.006678,14.984424,15.000000,1.000000
0.006680,15.008583,15.000000,1.000000
0.006682,15.032758,15.000000,1.000000
0.006684,15.056948,15.000000,1.000000
0.006686,15.081154,15.000000,1.000000
0.006688,15.105374,15.000000,1.000000
0.006690,15.129611,15.000000,1.000000
0.006692,15.153862,15.000000,1.000000
0.006694,15.178129,15.000000,1.000000
0.006696,15.202412,15.000000,1.000000
0.006698,15.226711,15.000000,1.000000
0.006700,15.210731,15.000000,1.000000
0.006702,15.194785,15.000000,1.000000
0.006704,15.178873,15.000000,1.000000
0.006706,15.162996,15.000000,1.000000
0.006708,15.147153,15.000000,1.000000
0.006710,15.131344,15.000000,1.000000
0.006712,15.115570,15.000000,1.000000
0.006714,15.099829,15.000000,1.000000
0.006716,15.084122,15.000000,1.000000
0.006718,15.068450,15.000000,1.000000
0.006720,15.052811,15.000000,1.000000
0.006722,15.037206,15.000000,1.000000
0.006724,15.021634,15.000000,1.000000
0.006726,15.006096,15.000000,1.000000
0.006728,14.990592,15.000000,1.000000
0.006730,14.975122,15.000000,1.000000
0.006732,14.959684,15.000000,1.000000
0.006734,14.944281,15.000000,1.000000
0.006736,14.928910,15.000000,1.000000
0.006738,14.913573,15.000000,1.000000
0.006740,14.898269,15.000000,1.000000
0.006742,14.882998,15.000000,1.000000
0.006744,14.867760,15.000000,1.000000
0.006746,14.852555,15.000000,1.000000
0.006748,14.837383,15.000000,1.000000
0.006750,14.822244,15.000000,1.000000
0.006752,14.807138,15.000000,1.000000
0.006754,14.792064,15.000000,1.000000
0.006756,14.777023,15.000000,1.000000
0.006758,14.762015,15.000000,1.000000
0.006760,14.747039,15.000000,1.000000
0.006762,14.732096,15.000000,1.000000
0.006764,14.717185,15.000000,1.000000
0.006766,14.702306,15.000000,1.000000
0.006768,14.687460,15.000000,1.000000
0.006770,14.672646,15.000000,1.000000
0.006772,14.657864,15.000000,1.000000
0.006774,14.643114,15.000000,1.000000
0.006776,14.628396,15.000000,1.000000
0.006778,14.613711,15.000000,1.000000
0.006780,14.599057,15.000000,1.000000
0.006782,14.584434,15.000000,1.000000
0.006784,14.569844,15.000000,1.000000
0.006786,14.555285,15.000000,1.000000
0.006788,14.540758,15.000000,1.000000
0.006790,14.526262,15.000000,1.000000
0.006792,14.511798,15.000000,1.000000
0.006794,14.497366,15.000000,1.000000
0.006796,14.482965,15.000000,1.000000
0.006798,14.468595,15.000000,1.000000
0.006800,14.492063,15.000000,1.000000
0.006802,14.515548,15.000000,1.000000
0.006804,14.539051,15.000000,1.000000
0.006806,14.562570,15.000000,1.000000
0.006808,14.586106,15.000000,1.000000
0.006810,14.609659,15.000000,1.000000
0.006812,14.633230,15.000000,1.000000
0.006814,14.656818,15.000000,1.000000
0.006816,14.680423,15.000000,1.000000
0.006818,14.704045,15.000000,1.000000
0.006820,14.727685,15.000000,1.000000
0.006822,14.751343,15.000000,1.000000
0.006824,14.775019,15.000000,1.000000
0.006826,14.798712,15.000000,1.000000
0.006828,14.822423,15.000000,1.000000
0.006830,14.846152,15.000000,1.000000
0.006832,14.869898,15.000000,1.000000
0.006834,14.893663,15.000000,1.000000
0.006836,14.917446,15.000000,1.000000
0.006838,14.941248,15.000000,1.000000
0.006840,14.965067,15.000000,1.000000
0.006842,14.988905,15.000000,1.000000
0.006844,15.012762,15.000000,1.000000
0.006846,15.036637,15.000000,1.000000
0.006848,15.060530,15.000000,1.000000
0.006850,15.084443,15.000000,1.000000
0.006852,15.108374,15.000000,1.000000
0.006854,15.132324,15.000000,1.000000
0.006856,15.156293,15.000000,1.000000
0.006858,15.180281,15.000000,1.000000
0.006860,15.204288,15.000000,1.000000
0.006862,15.228314,15.000000,1.000000
0.006864,15.252359,15.000000,1.000000
0.006866,15.276424,15.000000,1.000000
0.006868,15.300509,15.000000,1.000000
0.006870,15.324612,15.000000,1.000000
0.006872,15.348736,15.000000,1.000000
0.006874,15.372879,15.000000,1.000000
0.006876,15.397042,15.000000,1.000000
0.006878,15.421224,15.000000,1.000000
0.006880,15.445427,15.000000,1.000000
0.006882,15.469650,15.000000,1.000000
0.006884,15.493892,15.000000,1.000000
0.006886,15.518155,15.000000,1.000000
0.006888,15.542438,15.000000,1.000000
0.006890,15.566742,15.000000,1.000000
0.006892,15.591066,15.000000,1.000000
0.006894,15.615410,15.000000,1.000000
0.006896,15.639775,15.000000,1.000000
0.006898,15.664161,15.000000,1.000000
0.006900,15.648963,15.000000,1.000000
0.006902,15.633798,15.000000,1.000000
0.006904,15.618667,15.000000,1.000000
0.006906,15.603569,15.000000,1.000000
0.006908,15.588504,15.000000,1.000000
0.006910,15.573472,15.000000,1.000000
0.006912,15.558473,15.000000,1.000000
0.006914,15.543508,15.000000,1.000000
0.006916,15.528574,15.000000,1.000000
0.006918,15.513674,15.000000,1.000000
0.006920,15.498807,15.000000,1.000000
0.006922,15.483972,15.000000,1.000000
0.006924,15.469170,15.000000,1.000000
0.006926,15.454400,15.000000,1.000000
0.006928,15.439663,15.000000,1.000000
0.006930,15.424958,15.000000,1.000000
0.006932,15.410285,15.000000,1.000000
0.006934,15.395645,15.000000,1.000000
0.006936,15.381037,15.000000,1.000000
0.006938,15.366461,15.000000,1.000000
0.006940,15.351917,15.000000,1.000000
0.006942,15.337405,15.000000,1.000000
0.006944,15.322924,15.000000,1.000000
0.006946,15.308476,15.000000,1.000000
0.006948,15.294060,15.000000,1.000000
0.006950,15.279675,15.000000,1.000000
0.006952,15.265322,15.000000,1.000000
0.006954,15.251000,15.000000,1.000000
0.006956,15.236710,15.000000,1.000000
0.006958,15.222452,15.000000,1.000000
0.006960,15.208224,15.000000,1.000000
0.006962,15.194029,15.000000,1.000000
0.006964,15.179864,15.000000,1.000000
0.006966,15.165730,15.000000,1.000000
0.006968,15.151628,15.000000,1.000000
0.006970,15.137557,15.000000,1.000000
0.006972,15.123516,15.000000,1.000000
0.006974,15.109507,15.000000,1.000000
0.006976,15.095528,15.000000,1.000000
0.006978,15.081580,15.000000,1.000000
0.006980,15.067663,15.000000,1.000000
0.006982,15.053776,15.000000,1.000000
0.006984,15.039920,15.000000,1.000000
0.006986,15.026095,15.000000,1.000000
0.006988,15.012300,15.000000,1.000000
0.006990,14.998535,15.000000,1.000000
0.006992,14.984801,15.000000,1.000000
0.006994,14.971097,15.000000,1.000000
0.006996,14.957423,15.000000,1.000000
0.006998,14.943779,15.000000,1.000000
0.007000,14.930165,15.000000,1.000000
0.007002,14.916582,15.000000,1.000000
0.007004,14.903028,15.000000,1.000000
0.007006,14.889504,15.000000,1.000000
0.007008,14.876010,15.000000,1.000000
0.007010,14.862545,15.000000,1.000000
0.007012,14.849110,15.000000,1.000000
0.007014,14.835705,15.000000,1.000000
0.007016,14.822329,15.000000,1.000000
0.007018,14.808983,15.000000,1.000000
0.007020,14.795666,15.000000,1.000000
0.007022,14.782379,15.000000,1.000000
0.007024,14.769120,15.000000,1.000000
0.007026,14.755891,15.000000,1.000000
0.007028,14.742691,15.000000,1.000000
0.007030,14.729521,15.000000,1.000000
0.007032,14.716379,15.000000,1.000000
0.007034,14.703266,15.000000,1.000000
0.007036,14.690182,15.000000,1.000000
0.007038,14.677127,15.000000,1.000000
0.007040,14.664100,15.000000,1.000000
0.007042,14.651103,15.000000,1.000000
0.007044,14.638133,15.000000,1.000000
0.007046,14.625193,15.000000,1.000000
0.007048,14.612281,15.000000,1.000000
0.007050,14.599397,15.000000,1.000000
0.007052,14.586542,15.000000,1.000000
0.007054,14.573715,15.000000,1.000000
0.007056,14.560917,15.000000,1.000000
0.007058,14.548146,15.000000,1.000000
0.007060,14.535404,15.000000,1.000000
0.007062,14.522690,15.000000,1.000000
0.007064,14.510003,15.000000,1.000000
0.007066,14.497345,15.000000,1.000000
0.007068,14.484715,15.000000,1.000000
0.007070,14.472112,15.000000,1.000000
0.007072,14.459537,15.000000,1.000000
0.007074,14.446990,15.000000,1.000000
0.007076,14.434471,15.000000,1.000000
0.007078,14.421979,15.000000,1.000000
0.007080,14.409514,15.000000,1.000000
0.007082,14.397077,15.000000,1.000000
0.007084,14.384668,15.000000,1.000000
0.007086,14.372285,15.000000,1.000000
0.007088,14.359930,15.000000,1.000000
0.007090,14.347603,15.000000,1.000000
0.007092,14.335302,15.000000,1.000000
0.007094,14.323028,15.000000,1.000000
0.007096,14.310782,15.000000,1.000000
0.007098,14.298562,15.000000,1.000000
0.007100,14.321620,15.000000,1.000000
0.007102,14.344701,15.000000,1.000000
0.007104,14.367803,15.000000,1.000000
0.007106,14.390928,15.000000,1.000000
0.007108,14.414075,15.000000,1.000000
0.007110,14.437245,15.000000,1.000000
0.007112,14.460437,15.000000,1.000000
0.007114,14.483653,15.000000,1.000000
0.007116,14.506890,15.000000,1.000000
0.007118,14.530151,15.000000,1.000000
0.007120,14.553435,15.000000,1.000000
0.007122,14.576741,15.000000,1.000000
0.007124,14.600071,15.000000,1.000000
0.007126,14.623424,15.000000,1.000000
0.007128,14.646800,15.000000,1.000000
0.007130,14.670200,15.000000,1.000000
0.007132,14.693623,15.000000,1.000000
0.007134,14.717069,15.000000,1.000000
0.007136,14.740540,15.000000,1.000000
0.007138,14.764034,15.000000,1.000000
0.007140,14.787551,15.000000,1.000000
0.007142,14.811093,15.000000,1.000000
0.007144,14.834658,15.000000,1.000000
0.007146,14.858248,15.000000,1.000000
0.007148,14.881861,15.000000,1.000000
0.007150,14.905499,15.000000,1.000000
0.007152,14.929162,15.000000,1.000000
0.007154,14.952848,15.000000,1.000000
0.007156,14.976559,15.000000,1.000000
0.007158,15.000295,15.000000,1.000000
0.007160,15.024055,15.000000,1.000000
0.007162,15.047841,15.000000,1.000000
0.007164,15.071650,15.000000,1.000000
0.007166,15.095485,15.000000,1.000000
0.007168,15.119345,15.000000,1.000000
0.007170,15.143230,15.000000,1.000000
0.007172,15.167140,15.000000,1.000000
0.007174,15.191076,15.000000,1.000000
0.007176,15.215037,15.000000,1.000000
0.007178,15.239023,15.000000,1.000000
0.007180,15.263035,15.000000,1.000000
0.007182,15.287072,15.000000,1.000000
0.007184,15.311136,15.000000,1.000000
0.007186,15.335225,15.000000,1.000000
0.007188,15.359340,15.000000,1.000000
0.007190,15.383481,15.000000,1.000000
0.007192,15.407648,15.000000,1.000000
0.007194,15.431841,15.000000,1.000000
0.007196,15.456061,15.000000,1.000000
0.007198,15.480307,15.000000,1.000000
0.007200,15.467457,15.000000,1.000000
0.007202,15.454636,15.000000,1.000000
0.007204,15.441843,15.000000,1.000000
0.007206,15.429079,15.000000,1.000000
0.007208,15.416343,15.000000,1.000000
0.007210,15.403635,15.000000,1.000000
0.007212,15.390955,15.000000,1.000000
0.007214,15.378303,15.000000,1.000000
0.007216,15.365680,15.000000,1.000000
0.007218,15.353084,15.000000,1.000000
0.007220,15.340516,15.000000,1.000000
0.007222,15.327976,15.000000,1.000000
0.007224,15.315464,15.000000,1.000000
0.007226,15.302980,15.000000,1.000000
0.007228,15.290523,15.000000,1.000000
0.007230,15.278094,15.000000,1.000000
0.007232,15.265692,15.000000,1.000000
0.007234,15.253318,15.000000,1.000000
0.007236,15.240971,15.000000,1.000000
0.007238,15.228652,15.000000,1.000000
0.007240,15.216360,15.000000,1.000000
0.007242,15.204095,15.000000,1.000000
0.007244,15.191857,15.000000,1.000000
0.007246,15.179646,15.000000,1.000000
0.007248,15.167462,15.000000,1.000000
0.007250,15.155306,15.000000,1.000000
0.007252,15.143176,15.000000,1.000000
0.007254,15.131073,15.000000,1.000000
0.007256,15.118997,15.000000,1.000000
0.007258,15.106947,15.000000,1.000000
0.007260,15.094924,15.000000,1.000000
0.007262,15.082928,15.000000,1.000000
0.007264,15.070959,15.000000,1.000000
0.007266,15.059015,15.000000,1.000000
0.007268,15.047099,15.000000,1.000000
0.007270,15.035208,15.000000,1.000000
0.007272,15.023344,15.000000,1.000000
0.007274,15.011506,15.000000,1.000000
0.007276,14.999695,15.000000,1.000000
0.007278,14.987909,15.000000,1.000000
0.007280,14.976150,15.000000,1.000000
0.007282,14.964416,15.000000,1.000000
0.007284,14.952709,15.000000,1.000000
0.007286,14.941027,15.000000,1.000000
0.007288,14.929371,15.000000,1.000000
0.007290,14.917741,15.000000,1.000000
0.007292,14.906137,15.000000,1.000000
0.007294,14.894558,15.000000,1.000000
0.007296,14.883005,15.000000,1.000000
0.007298,14.871477,15.000000,1.000000
0.007300,14.859975,15.000000,1.000000
0.007302,14.848498,15.000000,1.000000
0.007304,14.837047,15.000000,1.000000
0.007306,14.825621,15.000000,1.000000
0.007308,14.814220,15.000000,1.000000
0.007310,14.802844,15.000000,1.000000
0.007312,14.791494,15.000000,1.000000
0.007314,14.780168,15.000000,1.000000
0.007316,14.768868,15.000000,1.000000
0.007318,14.757592,15.000000,1.000000
0.007320,14.746342,15.000000,1.000000
0.007322,14.735116,15.000000,1.000000
0.007324,14.723915,15.000000,1.000000
0.007326,14.712739,15.000000,1.000000
0.007328,14.701587,15.000000,1.000000
0.007330,14.690460,15.000000,1.000000
0.007332,14.679357,15.000000,1.000000
0.007334,14.668279,15.000000,1.000000
0.007336,14.657226,15.000000,1.000000
0.007338,14.646197,15.000000,1.000000
0.007340,14.635192,15.000000,1.000000
0.007342,14.624211,15.000000,1.000000
0.007344,14.613255,15.000000,1.000000
0.007346,14.602323,15.000000,1.000000
0.007348,14.591414,15.000000,1.000000
0.007350,14.580530,15.000000,1.000000
0.007352,14.569670,15.000000,1.000000
0.007354,14.558834,15.000000,1.000000
0.007356,14.548022,15.000000,1.000000
0.007358,14.537233,15.000000,1.000000
0.007360,14.526469,15.000000,1.000000
0.007362,14.515728,15.000000,1.000000
0.007364,14.505011,15.000000,1.000000
0.007366,14.494317,15.000000,1.000000
0.007368,14.483647,15.000000,1.000000
0.007370,14.473000,15.000000,1.000000
0.007372,14.462377,15.000000,1.000000
0.007374,14.451777,15.000000,1.000000
0.007376,14.441201,15.000000,1.000000
0.007378,14.430647,15.000000,1.000000
0.007380,14.420117,15.000000,1.000000
0.007382,14.409611,15.000000,1.000000
0.007384,14.399127,15.000000,1.000000
0.007386,14.388666,15.000000,1.000000
0.007388,14.378229,15.000000,1.000000
0.007390,14.367814,15.000000,1.000000
0.007392,14.357422,15.000000,1.000000
0.007394,14.347053,15.000000,1.000000
0.007396,14.336707,15.000000,1.000000
0.007398,14.326384,15.000000,1.000000
0.007400,14.349634,15.000000,1.000000
0.007402,14.372911,15.000000,1.000000
0.007404,14.396216,15.000000,1.000000
0.007406,14.419548,15.000000,1.000000
0.007408,14.442907,15.000000,1.000000
0.007410,14.466295,15.000000,1.000000
0.007412,14.489710,15.000000,1.000000
0.007414,14.513153,15.000000,1.000000
0.007416,14.536624,15.000000,1.000000
0.007418,14.560124,15.000000,1.000000
0.007420,14.583651,15.000000,1.000000
0.007422,14.607207,15.000000,1.000000
0.007424,14.630790,15.000000,1.000000
0.007426,14.654403,15.000000,1.000000
0.007428,14.678044,15.000000,1.000000
0.007430,14.701713,15.000000,1.000000
0.007432,14.725412,15.000000,1.000000
0.007434,14.749139,15.000000,1.000000
0.007436,14.772895,15.000000,1.000000
0.007438,14.796680,15.000000,1.000000
0.007440,14.820494,15.000000,1.000000
0.007442,14.844337,15.000000,1.000000
0.007444,14.868209,15.000000,1.000000
0.007446,14.892111,15.000000,1.000000
0.007448,14.916043,15.000000,1.000000
0.007450,14.940004,15.000000,1.000000
0.007452,14.963994,15.000000,1.000000
0.007454,14.988015,15.000000,1.000000
0.007456,15.012065,15.000000,1.000000
0.007458,15.036145,15.000000,1.000000
0.007460,15.060255,15.000000,1.000000
0.007462,15.084396,15.000000,1.000000
0.007464,15.108566,15.000000,1.000000
0.007466,15.132767,15.000000,1.000000
0.007468,15.156999,15.000000,1.000000
0.007470,15.181261,15.000000,1.000000
0.007472,15.205553,15.000000,1.000000
0.007474,15.229877,15.000000,1.000000
0.007476,15.254231,15.000000,1.000000
0.007478,15.278616,15.000000,1.000000
0.007480,15.303032,15.000000,1.000000
0.007482,15.327479,15.000000,1.000000
0.007484,15.351957,15.000000,1.000000
0.007486,15.376467,15.000000,1.000000
0.007488,15.401008,15.000000,1.000000
0.007490,15.425581,15.000000,1.000000
0.007492,15.450185,15.000000,1.000000
0.007494,15.474821,15.000000,1.000000
0.007496,15.499489,15.000000,1.000000
0.007498,15.524188,15.000000,1.000000
0.007500,15.513375,15.000000,1.000000
0.007502,15.502585,15.000000,1.000000
0.007504,15.491818,15.000000,1.000000
0.007506,15.481076,15.000000,1.000000
0.007508,15.470358,15.000000,1.000000
0.007510,15.459663,15.000000,1.000000
0.007512,15.448991,15.000000,1.000000
0.007514,15.438343,15.000000,1.000000
0.007516,15.427719,15.000000,1.000000
0.007518,15.417118,15.000000,1.000000
0.007520,15.406541,15.000000,1.000000
0.007522,15.395986,15.000000,1.000000
0.007524,15.385455,15.000000,1.000000
0.007526,15.374948,15.000000,1.000000
0.007528,15.364463,15.000000,1.000000
0.007530,15.354002,15.000000,1.000000
0.007532,15.343564,15.000000,1.000000
0.007534,15.333148,15.000000,1.000000
0.007536,15.322756,15.000000,1.000000
0.007538,15.312386,15.000000,1.000000
0.007540,15.302040,15.000000,1.000000
0.007542,15.291716,15.000000,1.000000
0.007544,15.281415,15.000000,1.000000
0.007546,15.271136,15.000000,1.000000
0.007548,15.260881,15.000000,1.000000
0.007550,15.250647,15.000000,1.000000
0.007552,15.240437,15.000000,1.000000
0.007554,15.230248,15.000000,1.000000
0.007556,15.220083,15.000000,1.000000
0.007558,15.209939,15.000000,1.000000
0.007560,15.199818,15.000000,1.000000
0.007562,15.189719,15.000000,1.000000
0.007564,15.179643,15.000000,1.000000
0.007566,15.169588,15.000000,1.000000
0.007568,15.159556,15.000000,1.000000
0.007570,15.149546,15.000000,1.000000
0.007572,15.139558,15.000000,1.000000
0.007574,15.129591,15.000000,1.000000
0.007576,15.119647,15.000000,1.000000
0.007578,15.109725,15.000000,1.000000
0.007580,15.099824,15.000000,1.000000
0.007582,15.089945,15.000000,1.000000
0.007584,15.080088,15.000000,1.000000
0.007586,15.070252,15.000000,1.000000
0.007588,15.060438,15.000000,1.000000
0.007590,15.050646,15.000000,1.000000
0.007592,15.040875,15.000000,1.000000
0.007594,15.031125,15.000000,1.000000
0.007596,15.021397,15.000000,1.000000
0.007598,15.011691,15.000000,1.000000
0.007600,15.002005,15.000000,1.000000
0.007602,14.992341,15.000000,1.000000
0.007604,14.982698,15.000000,1.000000
0.007606,14.973076,15.000000,1.000000
0.007608,14.963476,15.000000,1.000000
0.007610,14.953896,15.000000,1.000000
0.007612,14.944338,15.000000,1.000000
0.007614,14.934800,15.000000,1.000000
0.007616,14.925283,15.000000,1.000000
0.007618,14.915787,15.000000,1.000000
0.007620,14.906312,15.000000,1.000000
